OFFER_ID,ZONE_ID,TPNB,OFFER_NAME,POS_DESCRIPTION1,START_DATE,END_DATE,CF_DESC1,CF_DESC2
A30581060,9,071933251,ELLA'S KITCHEN STAGE 3 YOGURT 2>1.45 SV 0.55,ELLA'S KITCHEN|STAGE 3|YOGURT 340G,05-Jun-13,25-Jun-13,SAVE 55p Was �2.00 Now �1.45,ELLA'S KITCHEN|STAGE 3|YOGURT 340G   Crossed out prices charged at most Tesco stores in GB
A30581061,5,071934561,ELLA'S KTCHN STAGE 1 FROMAGE FRAIS  2>1.5 SV 0.5,ELLA'S KITCHEN|STAGE 1|FROMAGE FRAIS|330G,05-Jun-13,25-Jun-13,SAVE 50p Was �2.00 Now �1.50,ELLA'S KITCHEN|STAGE 1|FROMAGE FRAIS|330G   Crossed out prices charged at most Tesco stores in GB
A30581061,6,071934561,ELLA'S KTCHN STAGE 1 FROMAGE FRAIS  2>1.5 SV 0.5,ELLA'S KITCHEN|STAGE 1|FROMAGE FRAIS|330G,05-Jun-13,25-Jun-13,SAVE 50p Was �2.00 Now �1.50,ELLA'S KITCHEN|STAGE 1|FROMAGE FRAIS|330G   Crossed out prices charged at most Tesco stores in GB
A30581061,7,071934561,ELLA'S KTCHN STAGE 1 FROMAGE FRAIS  2>1.5 SV 0.5,ELLA'S KITCHEN|STAGE 1|FROMAGE FRAIS|330G,05-Jun-13,25-Jun-13,SAVE 50p Was �2.00 Now �1.50,ELLA'S KITCHEN|STAGE 1|FROMAGE FRAIS|330G   Crossed out prices charged at most Tesco stores in GB
A30581061,9,071934561,ELLA'S KTCHN STAGE 1 FROMAGE FRAIS  2>1.5 SV 0.5,ELLA'S KITCHEN|STAGE 1|FROMAGE FRAIS|330G,05-Jun-13,25-Jun-13,SAVE 50p Was �2.00 Now �1.50,ELLA'S KITCHEN|STAGE 1|FROMAGE FRAIS|330G   Crossed out prices charged at most Tesco stores in GB
A30581062,5,073807294,ELLA'S KTCHN RICE PUDNG RSBERY  1>0.85 SV 0.15,ELLA'S KITCHEN|RICE PUDDING|RASPBERRY|120G,05-Jun-13,25-Jun-13,SAVE 15p Was �1.00 Now 85p,ELLA'S KITCHEN|RICE PUDDING|RASPBERRY|120G   Crossed out prices charged at most Tesco stores in GB
A30581062,6,073807294,ELLA'S KTCHN RICE PUDNG RSBERY  1>0.85 SV 0.15,ELLA'S KITCHEN|RICE PUDDING|RASPBERRY|120G,05-Jun-13,25-Jun-13,SAVE 15p Was �1.00 Now 85p,ELLA'S KITCHEN|RICE PUDDING|RASPBERRY|120G   Crossed out prices charged at most Tesco stores in GB
A30581062,7,073807294,ELLA'S KTCHN RICE PUDNG RSBERY  1>0.85 SV 0.15,ELLA'S KITCHEN|RICE PUDDING|RASPBERRY|120G,05-Jun-13,25-Jun-13,SAVE 15p Was �1.00 Now 85p,ELLA'S KITCHEN|RICE PUDDING|RASPBERRY|120G   Crossed out prices charged at most Tesco stores in GB
A30581062,9,073807294,ELLA'S KTCHN RICE PUDNG RSBERY  1>0.85 SV 0.15,ELLA'S KITCHEN|RICE PUDDING|RASPBERRY|120G,05-Jun-13,25-Jun-13,SAVE 15p Was �1.00 Now 85p,ELLA'S KITCHEN|RICE PUDDING|RASPBERRY|120G   Crossed out prices charged at most Tesco stores in GB
A30581064,5,059958698,Flymo Rollermo W60 N55 SV5,FLYMO ROLLERMO|ELECTRIC WHEELED|ROTARY LAWNMOWER,09-May-13,31-Aug-13,SAVE �5.00 Was �60.00 Now �55.00,FLYMO ROLLERMO|ELECTRIC WHEELED|ROTARY LAWNMOWER   Crossed out prices charged at most Tesco stores in GB
A30581064,6,059958698,Flymo Rollermo W60 N55 SV5,FLYMO ROLLERMO|ELECTRIC WHEELED|ROTARY LAWNMOWER,09-May-13,31-Aug-13,SAVE �5.00 Was �60.00 Now �55.00,FLYMO ROLLERMO|ELECTRIC WHEELED|ROTARY LAWNMOWER   Crossed out prices charged at most Tesco stores in GB
A30581064,7,059958698,Flymo Rollermo W60 N55 SV5,FLYMO ROLLERMO|ELECTRIC WHEELED|ROTARY LAWNMOWER,09-May-13,31-Aug-13,SAVE �5.00 Was �60.00 Now �55.00,FLYMO ROLLERMO|ELECTRIC WHEELED|ROTARY LAWNMOWER   Crossed out prices charged at most Tesco stores in GB
A30581064,9,059958698,Flymo Rollermo W60 N55 SV5,FLYMO ROLLERMO|ELECTRIC WHEELED|ROTARY LAWNMOWER,09-May-13,31-Aug-13,SAVE �5.00 Was �60.00 Now �55.00,FLYMO ROLLERMO|ELECTRIC WHEELED|ROTARY LAWNMOWER   Crossed out prices charged at most Tesco stores in GB
A30581076,5,065922365,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,5,066546676,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,5,066725418,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,6,065922365,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,6,066546676,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,6,066725418,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,7,065922365,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,7,066546676,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,7,066725418,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,8,065922365,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,8,066546676,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,8,066725418,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,9,065922365,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,9,066546676,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,9,066725418,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,15,065922365,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,15,066546676,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581076,15,066725418,SOREEN BANA/LGE/CINN LOAF �1.20>1SV20P,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|",04-Jun-13,24-Jun-13,SAVE 20p Was �1.20 Now �1.00,"SOREEN|FRUITY FIVE, BANANA OR|CINNAMON & RAISIN|LOAF|   Crossed out prices charged at most Tesco stores in GB"
A30581083,5,056922367,SHARWOODS TOMATO SZECHUAN SCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SPICY TOMATO|SZECHUAN SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SPICY TOMATO|SZECHUAN SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581083,6,056922367,SHARWOODS TOMATO SZECHUAN SCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SPICY TOMATO|SZECHUAN SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SPICY TOMATO|SZECHUAN SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581083,7,056922367,SHARWOODS TOMATO SZECHUAN SCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SPICY TOMATO|SZECHUAN SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SPICY TOMATO|SZECHUAN SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581083,9,056922367,SHARWOODS TOMATO SZECHUAN SCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SPICY TOMATO|SZECHUAN SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SPICY TOMATO|SZECHUAN SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581084,5,056922511,SHARWOODS SAUCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SWEET CHILLI|AND LEMON GRASS SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SWEET CHILLI|AND LEMON GRASS SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581084,6,056922511,SHARWOODS SAUCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SWEET CHILLI|AND LEMON GRASS SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SWEET CHILLI|AND LEMON GRASS SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581084,7,056922511,SHARWOODS SAUCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SWEET CHILLI|AND LEMON GRASS SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SWEET CHILLI|AND LEMON GRASS SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581084,9,056922511,SHARWOODS SAUCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SWEET CHILLI|AND LEMON GRASS SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SWEET CHILLI|AND LEMON GRASS SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581085,5,065710760,SHARWOODS CHOW MEIN  1.45>1 SV 0.45,SHARWOODS|CHOW MEIN|STIR FRY|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|CHOW MEIN|STIR FRY|195G   Crossed out prices charged at most Tesco stores in GB
A30581085,6,065710760,SHARWOODS CHOW MEIN  1.45>1 SV 0.45,SHARWOODS|CHOW MEIN|STIR FRY|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|CHOW MEIN|STIR FRY|195G   Crossed out prices charged at most Tesco stores in GB
A30581085,7,065710760,SHARWOODS CHOW MEIN  1.45>1 SV 0.45,SHARWOODS|CHOW MEIN|STIR FRY|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|CHOW MEIN|STIR FRY|195G   Crossed out prices charged at most Tesco stores in GB
A30581085,9,065710760,SHARWOODS CHOW MEIN  1.45>1 SV 0.45,SHARWOODS|CHOW MEIN|STIR FRY|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|CHOW MEIN|STIR FRY|195G   Crossed out prices charged at most Tesco stores in GB
A30581086,5,056907455,SHARWOODS SAUCE  1.45>1 SV 0.45,SHARWOODS|STIR FRY BLACK|BEAN SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY BLACK|BEAN SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581086,6,056907455,SHARWOODS SAUCE  1.45>1 SV 0.45,SHARWOODS|STIR FRY BLACK|BEAN SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY BLACK|BEAN SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581086,7,056907455,SHARWOODS SAUCE  1.45>1 SV 0.45,SHARWOODS|STIR FRY BLACK|BEAN SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY BLACK|BEAN SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581086,9,056907455,SHARWOODS SAUCE  1.45>1 SV 0.45,SHARWOODS|STIR FRY BLACK|BEAN SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY BLACK|BEAN SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581087,5,056922131,SHARWOODS SAUCE  1.45>1 SV 0.45,SHARWOODS|STIR FRY HOI SIN|AND SWEET ONION SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY HOI SIN|AND SWEET ONION SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581087,6,056922131,SHARWOODS SAUCE  1.45>1 SV 0.45,SHARWOODS|STIR FRY HOI SIN|AND SWEET ONION SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY HOI SIN|AND SWEET ONION SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581087,7,056922131,SHARWOODS SAUCE  1.45>1 SV 0.45,SHARWOODS|STIR FRY HOI SIN|AND SWEET ONION SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY HOI SIN|AND SWEET ONION SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581087,9,056922131,SHARWOODS SAUCE  1.45>1 SV 0.45,SHARWOODS|STIR FRY HOI SIN|AND SWEET ONION SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY HOI SIN|AND SWEET ONION SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581088,5,056922217,SHARWOODS SAUCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SWEET|AND SOUR SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SWEET|AND SOUR SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581088,6,056922217,SHARWOODS SAUCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SWEET|AND SOUR SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SWEET|AND SOUR SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581088,7,056922217,SHARWOODS SAUCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SWEET|AND SOUR SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SWEET|AND SOUR SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581088,9,056922217,SHARWOODS SAUCE 1.45>1 SV 0.45,SHARWOODS|STIR FRY SWEET|AND SOUR SAUCE|195G,12-Jun-13,02-Jul-13,SAVE 45p Was �1.45 Now �1.00,SHARWOODS|STIR FRY SWEET|AND SOUR SAUCE|195G   Crossed out prices charged at most Tesco stores in GB
A30581089,5,055986321,SHARWOODS SAUCE  1.69>1 SV 0.69,SHARWOODS|CANTONESE BLACK BEAN|RED PEPPER SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|CANTONESE BLACK BEAN|RED PEPPER SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581089,6,055986321,SHARWOODS SAUCE  1.69>1 SV 0.69,SHARWOODS|CANTONESE BLACK BEAN|RED PEPPER SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|CANTONESE BLACK BEAN|RED PEPPER SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581089,7,055986321,SHARWOODS SAUCE  1.69>1 SV 0.69,SHARWOODS|CANTONESE BLACK BEAN|RED PEPPER SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|CANTONESE BLACK BEAN|RED PEPPER SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581089,9,055986321,SHARWOODS SAUCE  1.69>1 SV 0.69,SHARWOODS|CANTONESE BLACK BEAN|RED PEPPER SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|CANTONESE BLACK BEAN|RED PEPPER SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581090,5,057136357,SHARWOODS SWT & SR SAUCE  1.69>1 SV 0.69,SHARWOODS|CANTONESE SWEET|AND SOUR SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|CANTONESE SWEET|AND SOUR SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581090,6,057136357,SHARWOODS SWT & SR SAUCE  1.69>1 SV 0.69,SHARWOODS|CANTONESE SWEET|AND SOUR SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|CANTONESE SWEET|AND SOUR SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581090,7,057136357,SHARWOODS SWT & SR SAUCE  1.69>1 SV 0.69,SHARWOODS|CANTONESE SWEET|AND SOUR SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|CANTONESE SWEET|AND SOUR SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581090,9,057136357,SHARWOODS SWT & SR SAUCE  1.69>1 SV 0.69,SHARWOODS|CANTONESE SWEET|AND SOUR SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|CANTONESE SWEET|AND SOUR SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581091,5,055986407,SHARWOODS SWT CHILLI SCE  1.69>1 SV 0.69,SHARWOODS|SZECHAUN SWEET|CHILLI SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|SZECHAUN SWEET|CHILLI SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581091,6,055986407,SHARWOODS SWT CHILLI SCE  1.69>1 SV 0.69,SHARWOODS|SZECHAUN SWEET|CHILLI SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|SZECHAUN SWEET|CHILLI SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581091,7,055986407,SHARWOODS SWT CHILLI SCE  1.69>1 SV 0.69,SHARWOODS|SZECHAUN SWEET|CHILLI SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|SZECHAUN SWEET|CHILLI SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581091,9,055986407,SHARWOODS SWT CHILLI SCE  1.69>1 SV 0.69,SHARWOODS|SZECHAUN SWEET|CHILLI SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|SZECHAUN SWEET|CHILLI SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581092,5,055986442,SHARWOODS SIN & FIVE SPCS SCE 1.69>1 SV 0.69,SHARWOODS|HOI SIN AND|FIVE SPICES SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|HOI SIN AND|FIVE SPICES SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581092,6,055986442,SHARWOODS SIN & FIVE SPCS SCE 1.69>1 SV 0.69,SHARWOODS|HOI SIN AND|FIVE SPICES SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|HOI SIN AND|FIVE SPICES SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581092,7,055986442,SHARWOODS SIN & FIVE SPCS SCE 1.69>1 SV 0.69,SHARWOODS|HOI SIN AND|FIVE SPICES SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|HOI SIN AND|FIVE SPICES SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581092,9,055986442,SHARWOODS SIN & FIVE SPCS SCE 1.69>1 SV 0.69,SHARWOODS|HOI SIN AND|FIVE SPICES SAUCE|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|HOI SIN AND|FIVE SPICES SAUCE|425G   Crossed out prices charged at most Tesco stores in GB
A30581093,5,055986459,SHARWOODS KUNG PO SAUCE  1.69>1 SV 0.69,SHARWOODS|SZECHAUN KUNG|PAO SAUCES|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|SZECHAUN KUNG|PAO SAUCES|425G   Crossed out prices charged at most Tesco stores in GB
A30581093,6,055986459,SHARWOODS KUNG PO SAUCE  1.69>1 SV 0.69,SHARWOODS|SZECHAUN KUNG|PAO SAUCES|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|SZECHAUN KUNG|PAO SAUCES|425G   Crossed out prices charged at most Tesco stores in GB
A30581093,7,055986459,SHARWOODS KUNG PO SAUCE  1.69>1 SV 0.69,SHARWOODS|SZECHAUN KUNG|PAO SAUCES|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|SZECHAUN KUNG|PAO SAUCES|425G   Crossed out prices charged at most Tesco stores in GB
A30581093,9,055986459,SHARWOODS KUNG PO SAUCE  1.69>1 SV 0.69,SHARWOODS|SZECHAUN KUNG|PAO SAUCES|425G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|SZECHAUN KUNG|PAO SAUCES|425G   Crossed out prices charged at most Tesco stores in GB
A30581094,5,072032094,SHARWOODS CIS THAI GRN CURRY  1.69>1 SV 0.69,SHARWOODS|THAI GREEN|CURRY SAUCE|415G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|THAI GREEN|CURRY SAUCE|415G   Crossed out prices charged at most Tesco stores in GB
A30581094,6,072032094,SHARWOODS CIS THAI GRN CURRY  1.69>1 SV 0.69,SHARWOODS|THAI GREEN|CURRY SAUCE|415G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|THAI GREEN|CURRY SAUCE|415G   Crossed out prices charged at most Tesco stores in GB
A30581094,7,072032094,SHARWOODS CIS THAI GRN CURRY  1.69>1 SV 0.69,SHARWOODS|THAI GREEN|CURRY SAUCE|415G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|THAI GREEN|CURRY SAUCE|415G   Crossed out prices charged at most Tesco stores in GB
A30581094,9,072032094,SHARWOODS CIS THAI GRN CURRY  1.69>1 SV 0.69,SHARWOODS|THAI GREEN|CURRY SAUCE|415G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|THAI GREEN|CURRY SAUCE|415G   Crossed out prices charged at most Tesco stores in GB
A30581095,5,072032100,SHARWOODS CIS THAI RED CURRY  1.69>1 SV 0.69,SHARWOODS|THAI RED|CURRY SAUCE|415G,12-Jun-13,02-Jul-13,SAVE 69p Was �1.69 Now �1.00,SHARWOODS|THAI RED|CURRY SAUCE|415G   Crossed out prices charged at most Tesco stores in GB
