"TPNB","ZONE_ID","OFFER_ID","OFFER_NAME","EFFECTIVE_DATE","END_DATE"
"071164999",13,"R30748838","COL T/PASTE SENSITIVE PUMP100ML SV33%","20130729","20130819"
"071164999",12,"R30748838","COL T/PASTE SENSITIVE PUMP100ML SV33%","20130729","20130819"
"072473810",13,"R30748807","NIVEA SOFT 300ML  SV1/3","20130729","20130819"
"072473810",12,"R30748807","NIVEA SOFT 300ML  SV1/3","20130729","20130819"
"050312989",13,"R30748808","NIVEA CREME 50ML SV1/3","20130729","20130819"
"050312989",12,"R30748808","NIVEA CREME 50ML SV1/3","20130729","20130819"
"050768311",13,"R30748809","NIVEA CREME 200ML SV1/3","20130729","20130819"
"050768311",12,"R30748809","NIVEA CREME 200ML SV1/3","20130729","20130819"
"058578903",13,"R30748810","NIVEA INT. SOFT MOISTNG CREME 200ML SV1/3","20130729","20130819"
"058578903",12,"R30748810","NIVEA INT. SOFT MOISTNG CREME 200ML SV1/3","20130729","20130819"
"052795972",13,"R30748811","NIVEA SOFT INT MST CREME 75ML SV1/3","20130729","20130819"
"052795972",12,"R30748811","NIVEA SOFT INT MST CREME 75ML SV1/3","20130729","20130819"
"050867960",13,"R30748812","ATRIXO ENRICHED HAND CRM200ML SV1/3","20130729","20130819"
"050867960",12,"R30748812","ATRIXO ENRICHED HAND CRM200ML SV1/3","20130729","20130819"
"054090028",13,"R30748813","NIVEA VISAGE REFRESHING CLNS WIPES 25'S H/P","20130729","20130819"
"054090028",12,"R30748813","NIVEA VISAGE REFRESHING CLNS WIPES 25'S H/P","20130729","20130819"
"057046089",13,"R30748814","NIVE VISGE CLENSING WIPES DRY/SENS. 25 H/P","20130729","20130819"
"057046089",12,"R30748814","NIVE VISGE CLENSING WIPES DRY/SENS. 25 H/P","20130729","20130819"
"066718243",13,"R30748815","NIVEA VISAGE FRAGRANCE FREE WIPES 25'S H/P","20130729","20130819"
"066718243",12,"R30748815","NIVEA VISAGE FRAGRANCE FREE WIPES 25'S H/P","20130729","20130819"
"050337689",13,"R30748816","NIV VISGE GENTLE CLNS LTN DRY/SENS 200ML H/P","20130729","20130819"
"050337689",12,"R30748816","NIV VISGE GENTLE CLNS LTN DRY/SENS 200ML H/P","20130729","20130819"
"051329605",13,"R30748817","NIV VISAGE 2 IN 1 CLEANSER & TONER 200ML H/P","20130729","20130819"
"051329605",12,"R30748817","NIV VISAGE 2 IN 1 CLEANSER & TONER 200ML H/P","20130729","20130819"
"052543522",13,"R30748818","NIVEA VISAGE REFRESHING TONER 200ML SV1/3","20130729","20130819"
"052543522",12,"R30748818","NIVEA VISAGE REFRESHING TONER 200ML SV1/3","20130729","20130819"
"051684765",13,"R30748819","NIV VISAGE FACIAL WASH GEL 150ML SV1/3","20130729","20130819"
"051684765",12,"R30748819","NIV VISAGE FACIAL WASH GEL 150ML SV1/3","20130729","20130819"
"052960189",13,"R30748820","NIV VISAGE GENTLE EYE REMOVER 125ML SV1/3","20130729","20130819"
"052960189",12,"R30748820","NIV VISAGE GENTLE EYE REMOVER 125ML SV1/3","20130729","20130819"
"054670517",13,"R30748821","NIV VISGE RICH DILY MST CRMD/SEN 50ML SV1/3","20130729","20130819"
"054670517",12,"R30748821","NIV VISGE RICH DILY MST CRMD/SEN 50ML SV1/3","20130729","20130819"
"054670431",13,"R30748822","NIV VISAGE DAILY MST CRM 50ML SV1/3","20130729","20130819"
"054670431",12,"R30748822","NIV VISAGE DAILY MST CRM 50ML SV1/3","20130729","20130819"
"052451066",13,"R30748823","NIVEA VISAGE NIGHT CREAM 50ML SV1/3","20130729","20130819"
"052451066",12,"R30748823","NIVEA VISAGE NIGHT CREAM 50ML SV1/3","20130729","20130819"
"062096603",13,"R30748824","NIV VISAGE TINTED DAY CRM50ML SV1/3","20130729","20130819"
"062096603",12,"R30748824","NIV VISAGE TINTED DAY CRM50ML SV1/3","20130729","20130819"
"067407876",13,"R30748825","NIV VISAGE OIL FREEMOISTNG DAY CRM50ML SV1/3","20130729","20130819"
"067407876",12,"R30748825","NIV VISAGE OIL FREEMOISTNG DAY CRM50ML SV1/3","20130729","20130819"
"071926334",13,"R30748826","NIV VISAGE DAILY ESSENTIALSSCRUB 150ML SV1/3","20130729","20130819"
"071926334",12,"R30748826","NIV VISAGE DAILY ESSENTIALSSCRUB 150ML SV1/3","20130729","20130819"
"071926398",13,"R30748827","NIV VIS DILY EYE MKE UP REMOVER 125ML SV1/3","20130729","20130819"
"071926398",12,"R30748827","NIV VIS DILY EYE MKE UP REMOVER 125ML SV1/3","20130729","20130819"
"071926588",13,"R30748828","NIV VISAGEFACIAL WIPES 25S SV1/3","20130729","20130819"
"071926588",12,"R30748828","NIV VISAGEFACIAL WIPES 25S SV1/3","20130729","20130819"
"073385233",13,"R30748829","COL MOUTH RINSE COMPCARE PURPLE 500ML Half Price","20130729","20130819"
"073385233",12,"R30748829","COL MOUTH RINSE COMPCARE PURPLE 500ML Half Price","20130729","20130819"
"073385285",13,"R30748830","COL M/RINSE COMPLETCR SENSITIVE 500ML Half Price","20130729","20130819"
"073385285",12,"R30748830","COL M/RINSE COMPLETCR SENSITIVE 500ML Half Price","20130729","20130819"
"073326206",13,"R30748831","COL TOOTHBRUSH SURROUND SV33%","20130729","20130819"
"073326206",12,"R30748831","COL TOOTHBRUSH SURROUND SV33%","20130729","20130819"
"073385394",13,"R30748832","COL MOUTHRINSE MAX WHITE ONE 500ML SV33%","20130729","20130819"
"073385394",12,"R30748832","COL MOUTHRINSE MAX WHITE ONE 500ML SV33%","20130729","20130819"
"062640357",13,"R30748833","COLGATE MAX WHITE TOOTHPASTE 100ML SV33%","20130729","20130819"
"062640357",12,"R30748833","COLGATE MAX WHITE TOOTHPASTE 100ML SV33%","20130729","20130819"
"057256612",13,"R30748834","COLGATE ADVANCED WHTNG 100ML PUMP SV33%","20130729","20130819"
"057256612",12,"R30748834","COLGATE ADVANCED WHTNG 100ML PUMP SV33%","20130729","20130819"
"062640789",13,"R30748835","COLGATE SENS + WHITENINGPUMP 100ML SV33%","20130729","20130819"
"062640789",12,"R30748835","COLGATE SENS + WHITENINGPUMP 100ML SV33%","20130729","20130819"
"060238676",13,"R30748836","COL PUMP MAXFRESH COOL T/P 100ML SV33%","20130729","20130819"
"060238676",12,"R30748836","COL PUMP MAXFRESH COOL T/P 100ML SV33%","20130729","20130819"
"061382266",13,"R30748839","COLGATE MAX WHITE 100ML PUMP SV33%","20130729","20130819"
"061382266",12,"R30748839","COLGATE MAX WHITE 100ML PUMP SV33%","20130729","20130819"
"067381724",13,"R30748840","COL MAX WHT  TOOTHPASTE 75ML SV33%","20130729","20130819"
"067381724",12,"R30748840","COL MAX WHT  TOOTHPASTE 75ML SV33%","20130729","20130819"
"060227614",13,"R30748841","COLGATE 360 SENSITIVE TOOTHBRUSH SV33%","20130729","20130819"
"060227614",12,"R30748841","COLGATE 360 SENSITIVE TOOTHBRUSH SV33%","20130729","20130819"
"067934532",13,"R30748842","COL SENS PRORELIEF MULTI 75ML SV1.00","20130729","20130819"
"067934532",12,"R30748842","COL SENS PRORELIEF MULTI 75ML SV1.00","20130729","20130819"
"066072090",13,"R30748843","COL SENS PRO RELIEF + WHTNING 75ML SV1.00","20130729","20130819"
"066072090",12,"R30748843","COL SENS PRO RELIEF + WHTNING 75ML SV1.00","20130729","20130819"
"064818577",13,"R30748844","COLGATE SENSITIVE PRO RELIEF 75ML SV1.00","20130729","20130819"
"064818577",12,"R30748844","COLGATE SENSITIVE PRO RELIEF 75ML SV1.00","20130729","20130819"
"071165566",13,"R30748845","COL T/PASTE MAX WHT ONE ACTIVE 75ML SV33%","20130729","20130819"
"071165566",12,"R30748845","COL T/PASTE MAX WHT ONE ACTIVE 75ML SV33%","20130729","20130819"
"065731147",13,"R30748846","COL MICROSONIC ACTIFLEX MEDIUM SV33%","20130729","20130819"
"065731147",12,"R30748846","COL MICROSONIC ACTIFLEX MEDIUM SV33%","20130729","20130819"
"067381701",13,"R30748847","COLGATE TOTAL ADVANCED 175ML SV1.00","20130729","20130819"
"067381701",12,"R30748847","COLGATE TOTAL ADVANCED 175ML SV1.00","20130729","20130819"
"071165952",13,"R30748848","COL T/P TOTL DVNCED CLEN 175ML RRP SV1.00","20130729","20130819"
"071165952",12,"R30748848","COL T/P TOTL DVNCED CLEN 175ML RRP SV1.00","20130729","20130819"
"070688951",13,"R30748849","COLGATE T/BRUSH 360 BATTERY SV33%","20130729","20130819"
"070688951",12,"R30748849","COLGATE T/BRUSH 360 BATTERY SV33%","20130729","20130819"
"067381718",13,"R30748850","COLGATE TOTAL ADVANCED WHTNG 175ML SV1.00","20130729","20130819"
"067381718",12,"R30748850","COLGATE TOTAL ADVANCED WHTNG 175ML SV1.00","20130729","20130819"
"071164947",13,"R30748851","COLGATE SENS PRO RELIEF REPAIR 75ML SV1.00","20130729","20130819"
"071164947",12,"R30748851","COLGATE SENS PRO RELIEF REPAIR 75ML SV1.00","20130729","20130819"
"067369291",13,"R30748852","COL MAX WHT ONE SONIC TOOTHBRUSH SV33%","20130729","20130819"
"067369291",12,"R30748852","COL MAX WHT ONE SONIC TOOTHBRUSH SV33%","20130729","20130819"
"071165330",13,"R30748853","COL SENSITIVE PRO RELIEF 400ML SV33%","20130729","20130819"
"071165330",12,"R30748853","COL SENSITIVE PRO RELIEF 400ML SV33%","20130729","20130819"
"072023508",13,"R30748854","COL MAX WHT SHINE TOOTHPASTE 75ML Half Price","20130729","20130819"
"072023508",12,"R30748854","COL MAX WHT SHINE TOOTHPASTE 75ML Half Price","20130729","20130819"
"057525542",13,"R30748855","COL BATTERY SPIDERMAN TOOTHBRUSH SV33%","20130729","20130819"
"057525542",12,"R30748855","COL BATTERY SPIDERMAN TOOTHBRUSH SV33%","20130729","20130819"
"059701123",13,"R30748856","COL BATTERY BARBIE TOOTHBRUSH SV33%","20130729","20130819"
"059701123",12,"R30748856","COL BATTERY BARBIE TOOTHBRUSH SV33%","20130729","20130819"
"070752938",13,"R30748857","COLGATE BRUSH TWEENS SV33%","20130729","20130819"
"070752938",12,"R30748857","COLGATE BRUSH TWEENS SV33%","20130729","20130819"
"070688980",13,"R30748858","COLGATE T/BRUSH 360 BATTERY REFILLS SV33%","20130729","20130819"
"070688980",12,"R30748858","COLGATE T/BRUSH 360 BATTERY REFILLS SV33%","20130729","20130819"
"067424066",13,"R30747412","JF SHEER BLD  LENING SPRY100ML Sve 33%","20130729","20130819"
"067424066",12,"R30747412","JF SHEER BLD  LENING SPRY100ML Sve 33%","20130729","20130819"
"050492106",13,"R30747413","BRILL   SHINE FIX  HSPRY 250ML Sve 33%","20130729","20130819"
"050492106",12,"R30747413","BRILL   SHINE FIX  HSPRY 250ML Sve 33%","20130729","20130819"
"050195591",13,"R30747414","BB LIQUID SHINE    PFTOR 75ML Sve 33%","20130729","20130819"
"050195591",12,"R30747414","BB LIQUID SHINE    PFTOR 75ML Sve 33%","20130729","20130819"
"062555078",13,"R30747415","JF LUXURIOUS  V  DRY  125ML Sve 33%","20130729","20130819"
"062555078",12,"R30747415","JF LUXURIOUS  V  DRY  125ML Sve 33%","20130729","20130819"
"062555049",13,"R30747416","JF LUXURIOUS  V THICK   200ML Sve 33%","20130729","20130819"
"062555049",12,"R30747416","JF LUXURIOUS  V THICK   200ML Sve 33%","20130729","20130819"
"062555061",13,"R30747417","JF LUXURIOUS  V   250ML Sve 33%","20130729","20130819"
"062555061",12,"R30747417","JF LUXURIOUS  V   250ML Sve 33%","20130729","20130819"
"073418109",13,"R30747418","JF LUXURIOUS   BUT SPRY 100ML Sve 33%","20130729","20130819"
"073418109",12,"R30747418","JF LUXURIOUS   BUT SPRY 100ML Sve 33%","20130729","20130819"
"071104167",13,"R30747419","JF FULL REPAIR    STYLER 100ML Sve 33%","20130729","20130819"
"071104167",12,"R30747419","JF FULL REPAIR    STYLER 100ML Sve 33%","20130729","20130819"
"071104207",13,"R30747420","JF FULL REPAIR  TMENTMASK 150ML Sve 33%","20130729","20130819"
"071104207",12,"R30747420","JF FULL REPAIR  TMENTMASK 150ML Sve 33%","20130729","20130819"
"073373005",13,"R30747421","SCHPF  CLR MASK 550  GLDEN BRWN Sve 33%","20130729","20130819"
"073373005",12,"R30747421","SCHPF  CLR MASK 550  GLDEN BRWN Sve 33%","20130729","20130819"
"073372951",13,"R30747422","SCHPF  CLR MASK 100  BLACK Sve 33%","20130729","20130819"
"073372951",12,"R30747422","SCHPF  CLR MASK 100  BLACK Sve 33%","20130729","20130819"
"073372980",13,"R30747423","SCHPF  CLR MASK 400  DARK BROWN Sve 33%","20130729","20130819"
"073372980",12,"R30747423","SCHPF  CLR MASK 400  DARK BROWN Sve 33%","20130729","20130819"
"073373074",13,"R30747424","SCHPF  CLR MASK 586   MAHOGANY Sve 33%","20130729","20130819"
"073373074",12,"R30747424","SCHPF  CLR MASK 586   MAHOGANY Sve 33%","20130729","20130819"
"073373351",13,"R30747425","SCHPF  CLR MASK 700  DARK BND Sve 33%","20130729","20130819"
"073373351",12,"R30747425","SCHPF  CLR MASK 700  DARK BND Sve 33%","20130729","20130819"
"073373443",13,"R30747426","SCHPF  CLR MSK 900  NATURAL BND Sve 33%","20130729","20130819"
"073373443",12,"R30747426","SCHPF  CLR MSK 900  NATURAL BND Sve 33%","20130729","20130819"
"073373472",13,"R30747427","SCHPF  CLR MASK 910  PEARL BND Sve 33%","20130729","20130819"
"073373472",12,"R30747427","SCHPF  CLR MASK 910  PEARL BND Sve 33%","20130729","20130819"
"050385654",13,"R30747428","ELVIVE UV  PRO  COND 400ML Sve 25%","20130729","20130819"
"050385654",12,"R30747428","ELVIVE UV  PRO  COND 400ML Sve 25%","20130729","20130819"
"050384655",13,"R30747429","ELVIVE UV  PRO  SPOO 400ML Sve 25%","20130729","20130819"
"050384655",12,"R30747429","ELVIVE UV  PRO  SPOO 400ML Sve 25%","20130729","20130819"
"064632256",13,"R30747430","ELVIVE  FULL RSTORE  SMPO 400ML Sve 25%","20130729","20130819"
"064632256",12,"R30747430","ELVIVE  FULL RSTORE  SMPO 400ML Sve 25%","20130729","20130819"
"064635499",13,"R30747431","ELVIVE  FULL RESTRE  COND 400ML Sve 25%","20130729","20130819"
"064635499",12,"R30747431","ELVIVE  FULL RESTRE  COND 400ML Sve 25%","20130729","20130819"
"073420313",13,"R30747432","LRL  SMOOTH  & P COND 400ML Sve 25%","20130729","20130819"
"073420313",12,"R30747432","LRL  SMOOTH  & P COND 400ML Sve 25%","20130729","20130819"
"073424234",13,"R30747433","LRL SMOOTH  & PLISH  SMPO 400ML Sve 25%","20130729","20130819"
"073424234",12,"R30747433","LRL SMOOTH  & PLISH  SMPO 400ML Sve 25%","20130729","20130819"
"070762650",13,"R30747434","ELVIVE TRIPLE   SMPO  400ML Sve 25%","20130729","20130819"
"070762650",12,"R30747434","ELVIVE TRIPLE   SMPO  400ML Sve 25%","20130729","20130819"
"070762742",13,"R30747435","ELVIVE TRIPLE   COND  400ML Sve 25%","20130729","20130819"
"070762742",12,"R30747435","ELVIVE TRIPLE   COND  400ML Sve 25%","20130729","20130819"
"071466890",13,"R30747436","ELVI NUTRIGLOSS TAL SMPO 400ML Sve 25%","20130729","20130819"
"071466890",12,"R30747436","ELVI NUTRIGLOSS TAL SMPO 400ML Sve 25%","20130729","20130819"
"071467024",13,"R30747437","ELVIVENUTRIGLOSSCRYSTAL  400ML Sve 25%","20130729","20130819"
"071467024",12,"R30747437","ELVIVENUTRIGLOSSCRYSTAL  400ML Sve 25%","20130729","20130819"
"061277322",13,"R30747438","ELVIVE  NUTRIGLOSS LCOND 400ML Sve 25%","20130729","20130819"
"061277322",12,"R30747438","ELVIVE  NUTRIGLOSS LCOND 400ML Sve 25%","20130729","20130819"
"061277218",13,"R30747439","ELVIVE  NUTRIGLOSS LSPOO 400ML Sve 25%","20130729","20130819"
"061277218",12,"R30747439","ELVIVE  NUTRIGLOSS LSPOO 400ML Sve 25%","20130729","20130819"
"063868036",13,"R30747440","ELVIVE HIGHLCONDITIONER400ML Sve 25%","20130729","20130819"
"063868036",12,"R30747440","ELVIVE HIGHLCONDITIONER400ML Sve 25%","20130729","20130819"
"063867986",13,"R30747441","ELVIVE HIGHLNUTN  SMPO 400ML Sve 25%","20130729","20130819"
"063867986",12,"R30747441","ELVIVE HIGHLNUTN  SMPO 400ML Sve 25%","20130729","20130819"
"050385631",13,"R30747442","ELVIVE CIDE+AE  COND 400ML Sve 25%","20130729","20130819"
"050385631",12,"R30747442","ELVIVE CIDE+AE  COND 400ML Sve 25%","20130729","20130819"
"052425228",13,"R30747443","ELVIVE PROTEINS   COND 400ML Sve 25%","20130729","20130819"
"052425228",12,"R30747443","ELVIVE PROTEINS   COND 400ML Sve 25%","20130729","20130819"
"050385579",13,"R30747444","ELVIVE N COND 400ML Sve 25%","20130729","20130819"
"050385579",12,"R30747444","ELVIVE N COND 400ML Sve 25%","20130729","20130819"
"062985346",13,"R30747445","ELVIVE  RENUTRITION  COND 400ML Sve 25%","20130729","20130819"
"062985346",12,"R30747445","ELVIVE  RENUTRITION  COND 400ML Sve 25%","20130729","20130819"
"050384684",13,"R30747446","ELVIVE CERAMIDE+ SPOO 400ML Sve 25%","20130729","20130819"
"050384684",12,"R30747446","ELVIVE CERAMIDE+ SPOO 400ML Sve 25%","20130729","20130819"
"052425038",13,"R30747447","ELVIVE PROTEINS   SPOO 400ML Sve 25%","20130729","20130819"
"052425038",12,"R30747447","ELVIVE PROTEINS   SPOO 400ML Sve 25%","20130729","20130819"
"050384782",13,"R30747448","ELVIVE NTENSE  SPOO 400ML Sve 25%","20130729","20130819"
"050384782",12,"R30747448","ELVIVE NTENSE  SPOO 400ML Sve 25%","20130729","20130819"
"062236410",13,"R30747449","ELVIVE  RENUTRITION  SMPO 400ML Sve 25%","20130729","20130819"
"062236410",12,"R30747449","ELVIVE  RENUTRITION  SMPO 400ML Sve 25%","20130729","20130819"
"050384528",13,"R30747450","ELVIVE     2 IN 1 400ML Sve 25%","20130729","20130819"
"050384528",12,"R30747450","ELVIVE     2 IN 1 400ML Sve 25%","20130729","20130819"
"064523136",13,"R30748859","SENSODYNE PRONAMEL TOOTHPASTE 100ML SV33%","20130729","20130819"
"064523136",12,"R30748859","SENSODYNE PRONAMEL TOOTHPASTE 100ML SV33%","20130729","20130819"
"064521242",13,"R30748860","SENSODYNE PRONAMEL WHTNING 75ML SV33%","20130729","20130819"
"064521242",12,"R30748860","SENSODYNE PRONAMEL WHTNING 75ML SV33%","20130729","20130819"
"064523159",13,"R30748861","SENSODYNE PRONAMEL MOUTHWASH 250ML SV33%","20130729","20130819"
"064523159",12,"R30748861","SENSODYNE PRONAMEL MOUTHWASH 250ML SV33%","20130729","20130819"
"060237591",13,"R30748862","SENSODYNE PRONAMEL SOFT TOOTHBRUSH SV25%","20130729","20130819"
"060237591",12,"R30748862","SENSODYNE PRONAMEL SOFT TOOTHBRUSH SV25%","20130729","20130819"
"064699371",13,"R30748865","LISTERINE COOL MINT 1 LITRE NW5.00","20130729","20130819"
"064699371",12,"R30748865","LISTERINE COOL MINT 1 LITRE NW5.00","20130729","20130819"
"074199636",13,"R30748866","JOHNSON'S FACE CARE REFRESHING WIPES 25 H/P","20130729","20130819"
"074199636",12,"R30748866","JOHNSON'S FACE CARE REFRESHING WIPES 25 H/P","20130729","20130819"
"074199688",13,"R30748867","JOHNSON'S FACE CARE MOISTNG WIPES 25 H/P","20130729","20130819"
"074199688",12,"R30748867","JOHNSON'S FACE CARE MOISTNG WIPES 25 H/P","20130729","20130819"
"074199728",13,"R30748868","JOHNSON'S FACE CARE EXTRA SENS WIPES 25 H/P","20130729","20130819"
"074199728",12,"R30748868","JOHNSON'S FACE CARE EXTRA SENS WIPES 25 H/P","20130729","20130819"
"074199624",13,"R30748869","JOHNSON'S FACE CARE PAMPERING WIPES 25 H/P","20130729","20130819"
"074199624",12,"R30748869","JOHNSON'S FACE CARE PAMPERING WIPES 25 H/P","20130729","20130819"
"074199705",13,"R30748870","JOHNSON'S FACE CARE CLEAR SKIN WIPES 25 H/P","20130729","20130819"
"074199705",12,"R30748870","JOHNSON'S FACE CARE CLEAR SKIN WIPES 25 H/P","20130729","20130819"
"070461827",13,"R30748871","REACH LISTERINE ULTIMAT WHITNINGT H/P","20130729","20130819"
"070461827",12,"R30748871","REACH LISTERINE ULTIMAT WHITNINGT H/P","20130729","20130819"
"073361808",13,"R30748872","RM APOCALIPSLIP CELESTIAL 5.5ML SV2.00","20130729","20130819"
"073361808",12,"R30748872","RM APOCALIPSLIP CELESTIAL 5.5ML SV2.00","20130729","20130819"
"073361929",13,"R30748873","RM APOCALIPSLIP LACQUER STELLAR 5.5ML SV2.00","20130729","20130819"
"073361929",12,"R30748873","RM APOCALIPSLIP LACQUER STELLAR 5.5ML SV2.00","20130729","20130819"
"073361647",13,"R30748874","RM APOCALIPSLIP LACQUER GALAXY 5.5ML SV2.00","20130729","20130819"
"073361647",12,"R30748874","RM APOCALIPSLIP LACQUER GALAXY 5.5ML SV2.00","20130729","20130819"
"073361837",13,"R30748875","RM APOCALIPSLIP APOCALIPTIC5.5ML SV2.00","20130729","20130819"
"073361837",12,"R30748875","RM APOCALIPSLIP APOCALIPTIC5.5ML SV2.00","20130729","20130819"
"073361866",13,"R30748876","RM POCLIPSLIP LCQUER BIG BNG 5.5ML SV2.00","20130729","20130819"
"073361866",12,"R30748876","RM POCLIPSLIP LCQUER BIG BNG 5.5ML SV2.00","20130729","20130819"
"073361820",13,"R30748877","RIMMEL POCLIPSLIP LCQUER NOV 5.5ML SV2.00","20130729","20130819"
"073361820",12,"R30748877","RIMMEL POCLIPSLIP LCQUER NOV 5.5ML SV2.00","20130729","20130819"
"073361941",13,"R30748878","RM APOCALIPSLIP NUDEECLIPSE 5.5ML SV2.00","20130729","20130819"
"073361941",12,"R30748878","RM APOCALIPSLIP NUDEECLIPSE 5.5ML SV2.00","20130729","20130819"
"072367873",13,"R30748879","RM MATCH PERFECTION FOUNDATION-IVORY SV3.00","20130729","20130819"
"072367873",12,"R30748879","RM MATCH PERFECTION FOUNDATION-IVORY SV3.00","20130729","20130819"
"072381567",13,"R30748880","RM MATCH PERFWCTION FOUNDATION-BEIGE SV3.00","20130729","20130819"
"072381567",12,"R30748880","RM MATCH PERFWCTION FOUNDATION-BEIGE SV3.00","20130729","20130819"
"072368054",13,"R30748881","RM MATCH PERFWCTION FOUNDATN-CLASSIC SV3.00","20130729","20130819"
"072368054",12,"R30748881","RM MATCH PERFWCTION FOUNDATN-CLASSIC SV3.00","20130729","20130819"
"072381475",13,"R30748882","RIMMEL MATCH PFTFOUNDATION TRUE NUDE SV3.00","20130729","20130819"
"072381475",12,"R30748882","RIMMEL MATCH PFTFOUNDATION TRUE NUDE SV3.00","20130729","20130819"
"072368025",13,"R30748883","RM MATCH PERFECTION FOUNDATION BEIGE SV3.00","20130729","20130819"
"072368025",12,"R30748883","RM MATCH PERFECTION FOUNDATION BEIGE SV3.00","20130729","20130819"
"073361440",13,"R30748884","RM LASH END LESS MASCARA BROWN 11ML SV3.00","20130729","20130819"
"073361440",12,"R30748884","RM LASH END LESS MASCARA BROWN 11ML SV3.00","20130729","20130819"
"073361434",13,"R30748885","RM LASH END LESS MASCARA BLACK 11ML SV3.00","20130729","20130819"
"073361434",12,"R30748885","RM LASH END LESS MASCARA BLACK 11ML SV3.00","20130729","20130819"
"073977967",13,"R30748886","RM LASH ACCERLATOR MASC EXTREME BLK SV3.00","20130729","20130819"
"073977967",12,"R30748886","RM LASH ACCERLATOR MASC EXTREME BLK SV3.00","20130729","20130819"
"066590904",13,"R30748887","RIMMEL LSH CCELERTOR MSC BLCK 7ML SV3.00","20130729","20130819"
"066590904",12,"R30748887","RIMMEL LSH CCELERTOR MSC BLCK 7ML SV3.00","20130729","20130819"
"066590144",13,"R30748888","RIMMEL LSH CCELERTOR MSC BROWN 7ML SV3.00","20130729","20130819"
"066590144",12,"R30748888","RIMMEL LSH CCELERTOR MSC BROWN 7ML SV3.00","20130729","20130819"
"066988187",13,"R30748889","RIMMEL LASH ACCELERATOR MASC BLK 7ML SV3.00","20130729","20130819"
"066988187",12,"R30748889","RIMMEL LASH ACCELERATOR MASC BLK 7ML SV3.00","20130729","20130819"
"057396328",13,"R30748890","DOVE SMR GLWBDY LOTION FIR/NORM. 250ML SV1/3","20130729","20130819"
"057396328",12,"R30748890","DOVE SMR GLWBDY LOTION FIR/NORM. 250ML SV1/3","20130729","20130819"
"057397788",13,"R30748891","DOVE SMR GLWBDY LOTION NORM/DRK. 250ML SV1/3","20130729","20130819"
"057397788",12,"R30748891","DOVE SMR GLWBDY LOTION NORM/DRK. 250ML SV1/3","20130729","20130819"
"062097206",13,"R30748892","DOVE SMR GLOWSHIMMER 250ML SV1/3","20130729","20130819"
"062097206",12,"R30748892","DOVE SMR GLOWSHIMMER 250ML SV1/3","20130729","20130819"
"059291791",13,"R30748893","VASELINE ALOE FRESH BODY LOTION 200ML H/P","20130729","20130819"
"059291791",12,"R30748893","VASELINE ALOE FRESH BODY LOTION 200ML H/P","20130729","20130819"
"059309761",13,"R30748894","VASELINE ESS MOISTURE BODY LOTION 200ML H/P","20130729","20130819"
"059309761",12,"R30748894","VASELINE ESS MOISTURE BODY LOTION 200ML H/P","20130729","20130819"
"061111853",13,"R30748895","VAS INT. RESCUE MSTUR.LTNUNFRAG. 200ML H/P","20130729","20130819"
"061111853",12,"R30748895","VAS INT. RESCUE MSTUR.LTNUNFRAG. 200ML H/P","20130729","20130819"
"062097182",13,"R30748896","VAS COND. COCOA BUTTER BODY LTN 200ML H/P","20130729","20130819"
"062097182",12,"R30748896","VAS COND. COCOA BUTTER BODY LTN 200ML H/P","20130729","20130819"
"063693851",13,"R30748897","VAS ALOE FRESH MOISTNG. BODY GEL 200ML H/P","20130729","20130819"
"063693851",12,"R30748897","VAS ALOE FRESH MOISTNG. BODY GEL 200ML H/P","20130729","20130819"
"059285712",13,"R30748898","VASELINE ALOE FRESH MST. LOTION 400ML H/P","20130729","20130819"
"059285712",12,"R30748898","VASELINE ALOE FRESH MST. LOTION 400ML H/P","20130729","20130819"
"070632793",13,"R30748899","VASELINE LOTION 400ML COCOA H/P","20130729","20130819"
"070632793",12,"R30748899","VASELINE LOTION 400ML COCOA H/P","20130729","20130819"
"059285689",13,"R30748900","VASELINE ESSENTIAL MSTUR LOTION 400ML H/P","20130729","20130819"
"059285689",12,"R30748900","VASELINE ESSENTIAL MSTUR LOTION 400ML H/P","20130729","20130819"
"061111605",13,"R30748901","VAS INT. RESCUE MOISTURE BODY LTN 400ML H/P","20130729","20130819"
"061111605",12,"R30748901","VAS INT. RESCUE MOISTURE BODY LTN 400ML H/P","20130729","20130819"
"062097049",13,"R30748902","VASELINE COCOA BUTTER BODY OIL 200ML H/P","20130729","20130819"
"062097049",12,"R30748902","VASELINE COCOA BUTTER BODY OIL 200ML H/P","20130729","20130819"
"071093086",13,"R30748903","LIGHTS BY TENA LONG LINER 20 SV0.50","20130729","20130819"
"071093086",12,"R30748903","LIGHTS BY TENA LONG LINER 20 SV0.50","20130729","20130819"
"067681041",13,"R30748904","LIGHTS BY TENA LIGHT LINER 28S SV0.50","20130729","20130819"
"067681041",12,"R30748904","LIGHTS BY TENA LIGHT LINER 28S SV0.50","20130729","20130819"
"067681179",13,"R30748905","LIGHTS BY TENA LINER 24S SV0.50","20130729","20130819"
"067681179",12,"R30748905","LIGHTS BY TENA LINER 24S SV0.50","20130729","20130819"
"067681317",13,"R30748906","LGHS BY TENA LINER SINGLE WRAPPED 22S SV0.50","20130729","20130819"
"067681317",12,"R30748906","LGHS BY TENA LINER SINGLE WRAPPED 22S SV0.50","20130729","20130819"
